"old_shape_id","map_id","developer","adjustment_classification","dev_nationality","dev_address","intended_purpose","inv_intention","contract_duration_years","original_size_hectare","size_reference","contracting_authority","director","director_nationality","contract_date","sub_decree_granting_date","province","district","commune","municipality","land_conv","legal_documents","land_utilization_plan","eia_status","data_classification","reference","last_update","language","published_status"
"3","elc_gdc_7","Phea Phimex Co. Ltd.","Downsized","Cambodian","17 St. 55, Sangkat Chakto Mukh, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry; Processing factory","Tree;Other crops;Paper processing plant;Crop processing plant","70","315028","MAFF","MAFF","Lao Meng Khin","Cambodian","2000-01-08","Not found","Kampong Chhnang;Pursat","Boribor;Teuk Phos;Samaki Meanchey;Krakor","Not found","Not found","Not found","<ul><li>Letter No. 78 R.BK dated 16 June 1997, Kampong Chhnang Department of Agriculture, Forestry and Fisheries, on result of investigation of agricultural land use in Kampong Tralach, Baribo, Tuek Phos, Roleaphaear and Sammakki Meanchey Districts with the total areas of 246,752 hectares.</li> <li>Letter No. 184/8 KSKH dated 13 August 1997, Pursat Department of Agriculture, Forestry and Fisheries, on result of investigation of agricultural land use in Krakor, Phnum Kravanh and Sampov Meas Districts with the total areas of 168,700 hectares.</li> <li>Letter No. 852 SCN dated 23 September 1997, Council of Minister, on permission for providing land concession of 176,065 hectares in Kampong Chhnang Province and 138,963 hectares in Pursat Province, total land area is 315,028 hectares.</li> <li>Letter No. 95 LK dated 27 July 1997, Kampong Chhnang Provincial Hall.</li> <li>Signed contract with Ministry of Agriculture, Forestry and Fisheries on 08 January 2000.</li></ul>
","17 years: <ul> <li>year 1: 5,000 hectares</li> <li>year 2: 6,000 hectares</li> <li>year 3: 7,000 hectares</li> <li>year 4: 8,000 hectares</li> <li>year 5: 9,000 hectares</li> <li>year 6: 10,000 hectares</li> <li>year 7: 11,900 hectares</li><li>year 8: 11,900 hectares</li><li>year 9: 11,900 hectares</li><li>year 10: 11,900 hectares</li><li>year 11: 11,900 hectares</li><li>year 12: 11,900 hectares</li><li>year 13: 11,900 hectares</li><li>year 14: 11,900 hectares</li><li>year 15: 11,900 hectares</li><li>year 16: 11,900 hectares</li><li>year 17: 11,900 hectares</li></ul>
","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phea_Phimex_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phea_Phimex__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Agreement_between_Pheapimex_and_MAFF__08.01.2000.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Council_of_Ministers_Letter_No_852__23.09.1997.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Council_of_Ministers_Letter_No_852__23.09.1997.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Chhnang_Letter_No_95__27.07.1997.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phea_Phimex_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phea_Phimex__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Agreement_between_Pheapimex_and_MAFF__08.01.2000.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Council_of_Ministers_Letter_No_852__23.09.1997.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Council_of_Ministers_Letter_No_852__23.09.1997.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Chhnang_Letter_No_95__27.07.1997.pdf;</ul>","2015-10-05 00:00:00","English","1"
"26","elc_gdc_31","Ratana Visal Development Co. Ltd.","Downsized","Cambodian","10 St. 19, Sangkat Chey Chumneah, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Cashew;Palm oil","70","3000","MAFF","MAFF","Van Visal","Cambodian","1999-10-15","Not found","Pursat","Krakor","Not found","Not found","Not found","<ul><li>Report on field survey of proposal land concession 3,000 hectares located in Krakor District, Pursat Province dated 17 January 1997.</li> <li> Letter No. 1591 KSK.PPK dated 28 March 1997, Ministry of Agriculture, Forestry and Fisheries, on proposal land concession 3,000 hectares located in Krakor District, Pursat Province for plantation of cashew-apple and Oil palms</li> <li>Letter No. 2246 KAK dated 04 August 1997, Council for the Development of Cambodia, on create company named RATANA VISAL Development Co., Ltd.</li> <li>Letter No. 118 KSK.PPK dated 13 January 1999, Ministry of Agriculture, forestry and Fisheries, on request of right from the Royal Government of Cambodia for signing contract with Ratana Visal Development Co., Ltd for investment of cashew-apple and oil palm plantation.</li> <li>Letter No. 32 SBT dated 16 September 1998, Royal Government of Cambodia, on delegating right to Minister of Agriculture, Forestry and Fisheries for signing contract with the company.</li> <li>Signed contract with Ministry of Agriculture, Forestry and Fisheries on 15 October 1999.</li></ul>
","<ul>6 years: <li>year 1 : 500 hectares</li> <li>year 2 : 500 hectares</li> <li>year 3 : 500 hectares</li> <li>year 4 : 500 hectares</li> <li>year 5 : 500 hectares</li> <li>year 6 : 500 hectares</li></ul>
","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ratana_Visal_Development_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ratana_Visal_Development__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ratana_Visal_Development_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ratana_Visal_Development__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"77","elc_gdc_105","Rath Sambath","Downsized","Cambodian","81, Sangkat Phsar Thmei 2, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Rubber","70","5200","MAFF","MAFF","Minh Kanhearath","Cambodian","2009-04-03","Not found","Battambang","Samlot","Not found","Not found","Not found","<ul><li>Letter dated 01 December 2008, by Company.</li> <li>Letter No. 083 KSK dated 08 January 2009 by Ministry of Agriculture, Forestry and Fisheries, on provision 5,200 hectares of economic land concession located in Samlot District, Battambang Province.</li> <li>Sub-decree no. 08 ANKR.BK dated 09 January 2009 on secularization from state reserve forest to state private land for investment.</li> <li>Letter No. 1125 KSK dated 13 March 2009 by Ministry of Agriculture, Forestry and Forestry on requesting on full power delegation.</li> <li>Letter No. 24 SBT dated 19 March 2009 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 03 April 2009 with Ministry of Agriculture, Forestry, and Fisheries</li></ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rath_Sambath_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rath_Sambath__17.10.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_08__09.01.2009.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rath_Sambath_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rath_Sambath__17.10.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_08__09.01.2009.pdf;</ul>","2015-10-05 00:00:00","English","1"
"29","elc_gdc_34","Real Green Co. Ltd.","Downsized","Thai","265, 269, Ang Duong Street, Phnom Penh, Cambodia","Agro-industry; Processing factory","Cassava;Acacia;Sugarcane;Teak;Other crops;Processing plant","70","8000","MAFF","MAFF","Boonsong Patarasongkram","Thai","2006-06-09","Not found","Oddar Meanchey","Samraong","Koun Kriel","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Real_Green_Co.Ltd__09.06.2006.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Real_Green_Co.Ltd__09.06.2006.pdf;</ul>","2015-10-05 00:00:00","English","1"
"122","elc_gdc_184","Rui Feng (Cambodia) International Company Ltd.","Downsized","Chinese","35B St. 328, Sangkat Tuol Svay Prey 1, Khan Chamcarmorn, Phnom Penh","Agro-industry","Rubber;Acacia;Sugarcane","0","8841","MEF","MEF","Li Jiankui","Not found","Not found","40730","Preah Vihear","Chheb","Mlu Prey 1;Chheb 2;Sangke 2","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rui_Feng_Cambodia_International_Co_Ltd_Amendment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rui_Feng_Cambodia_International_Co_Ltd_Establishment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ruy_Feng_Cambodia_International_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_145__06.07.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rui_Feng_Cambodia_International_Co_Ltd_Amendment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rui_Feng_Cambodia_International_Co_Ltd_Establishment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ruy_Feng_Cambodia_International_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_145__06.07.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"40","elc_gdc_46","Sal Sophea Peanich Co. Ltd.","Downsized","Cambodian","Tonle Bet Village, Tonle Bet Commune, Tboung Khmum District, Kampong Cham Province, Cambodia","Agro-industry; Processing factory","Acacia;Trincomali;Rubber;Other crops;Processing plant","70","9917","MAFF","MAFF","Chhun Kosal","Cambodian","2005-08-08","Not found","Stung Treng","Sesan","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sal_Sophea_Peanich_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sal_Sophea_Peanich__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sal_Sopheap_Peanich_Co.Ltd__08.08.2005.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sal_Sophea_Peanich_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sal_Sophea_Peanich__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sal_Sopheap_Peanich_Co.Ltd__08.08.2005.pdf;</ul>","2015-10-05 00:00:00","English","1"
"136","elc_gdc_205","Sethikula Co. Ltd.","Downsized","French","76 St.592, Sangkat Boeung Kak 2, Khan Tuol Kork, Phnom Penh.
","Agro-industry","Rubber;Other crops","99","4273","Not found","Not found","Khaov Phallaboth","Not found","Not found","40254","Mondulkiri","Pech Chreada","Not found","Not found","Phnom Namlear Wildlife Sanctuary","Not found","Not found","[2010] Feasibility study","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sethikula_Co_Ltd_Amendment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sethikula_Co_Ltd_Establishment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_33__17.03.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sethikula_Co_Ltd_Amendment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sethikula_Co_Ltd_Establishment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_33__17.03.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;</ul>","2015-10-05 00:00:00","English","1"
"175","elc_gdc_247","Huayue Group Co. Ltd. (previously Siv Guek Investment Co. Ltd.)","Downsized","Chinese","Building D, 11, Yinghua Community, Huancui District, Weihai City, Shandong Province, China","Agro-industry","Acacia;Trincomali;Other crops","70","10000","MAFF","MAFF","Caiping Zhang","Chinese","2006-01-24","Not found","Stung Treng","Sesan","Not found","Not found","Not found","<ul><li>Letter No. 6529 KSK dated 23 December 2005 of Ministry of Agriculture, Forestry, and Fisheries, on the request of 15,918 hectare of concession land for investment in Acacia Plant, Trinomial wood, and other plantation crops in Stung Treng province.</li> <li>Letter No. 2132 SCN dated 27 December 2005 of Council Minister on the principle approval of 18,519 hectares of concession land for investment in Acacia Plant, Trinomial wood, and other species in Stung Treng province.</li> <li>Letter No. 6615 KSK dated 28 December 2005 of Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation to sing the contract with company for the 10,000 hectares of concession land</li> <li>Letter No. 103 SBT dated 30 December 2005 of Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company</li> <li>Signed the contract on 24 January 2006 with Ministry of Agriculture, Forestry, and Fisheries</li></ul>","<ul>10 years: <li>year 1 : 500 hectares</li> <li>year 2 : 1,000 hectares</li> <li>year 3 : 1,000 hectares</li> <li>year 4 : 1,000 hectares</li> <li>year 5 : 1,000 hectares</li> <li>year 6 : 1,000 hectares</li> <li>year 7 : 1,000 hectares</li> <li>year 8 : 1,000 hectares</li> <li>year 9 : 1,000 hectares</li> <li>year 10 : 1,000 hectares</li></ul>","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Siv_Guek_Investment_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Siv_Guek_Investment__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Siv_Guek_Investment_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Siv_Guek_Investment__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"170","elc_gdc_241","SK Plantation (Cambodia) Pte.","Downsized","Not found","Not found","Agro-industry","Rubber","0","8000","Not found","Not found","Surendra Kumar Poddar","Not found","Not found","41047","Ratanakiri","Veun Sai;Koun Mom","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_71__18.05.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/S_K_Plantation_and_MOC_establishment__10.6.2014.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_71__18.05.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/S_K_Plantation_and_MOC_establishment__10.6.2014.png;</ul>","2015-10-05 00:00:00","English","1"
"14","elc_gdc_19","Sopheak Nika Investment Agro-industry Plants Co., Ltd","Downsized","Cambodian","61 St. 313, Sangkat Boeung Kak 2, Khan Tuol Kouk, Phnom Penh, Cambodia","Agro-industry","Acacia;Trincomali;Other crops","70","10000","MAFF","MAFF","Men Sopheak","Cambodian","2005-08-08","Not found","Stung Treng","Sesan","Not found","Not found","Not found","<ul><li>Letter No. 018 SPNK/05 dated 14 March 2005 of SOPHEAK NIKA Investment Agro-industry Plants on the request of 16,000 hectares of concession land for investment in Agro-industry plants and animal husbandry in Kratie district, Kratie Province.</li> <li>Record dated 17 March 2005 on the field-study of land concession areas of SAL SOPHEA PEANICH Co., Ltd and SOPHEAK NIKA Investment Agro-industry Plants Company.</li> <li>Letter No. 1772 RP.KTD dated 05 July 2005 of Forestry Administration on the request of 14,737 hectares of concession land for investment in Acacia Plant and other plantation crops in Stung Treng province</li> <li>Letter No. 3523/745 KSK.NP.PK dated 15 July 2005 of Ministry of Agriculture, Forestry, and Fisheries, on approving of company to reforest in declining land area in Se San district, Stung Treng Province</li> <li>Letter No. 1165 SCN dated 22 July 2005 of Council Minister on the principle approval for 10,000 hectares of concession land for investment in Acacia Plant, Trinomial wood, and other plantation crops in Stung Treng province.</li> <li>Letter No. 3709/777 KSK. NP.PK dated 25 July 2005 of Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation.</li> <li>Letter No. 56 SBT dated 26 July 2005 of Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company</li> <li>Signed the contract on 08 August 2005 with Ministry of Agriculture, Forestry, and Fisheries.</li> <li>Record dated 05 September 2005 on the identification of border point and the survey of concerning lands in concession areas of SAL SOPHEA PEANICH and SOPHEAK NIKA Investment Agro-industry Plants Company.</li> <li>Report dated 05 September 2005 on the identification of border point and the survey of concerning lands in concession areas of SAL SOPHEA PEANICH and SOPHEAK NIKA Investment Agro-industry Plants Company.</li></ul>
","<ul>10 years: <li>year 1 : 500 hectares</li> <li>year 2 : 1,000 hectares</li> <li>year 3 : 1,000 hectares</li> <li>year 4 : 1,000 hectares</li> <li>year 5 : 1,000 hectares</li> <li>year 6 : 1,000 hectares</li> <li>year 7 : 1,000 hectares</li> <li>year 8 : 1,000 hectares</li> <li>year 9 : 1,000 hectares</li> <li>year 10 : 1,000 hectares</li></ul>
","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sopheak_Nika_Investment_Agro-industry_Plants_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sopheak_Nika_Investment__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sopheak_Nika_Investment_Agro_Industrial_Plants_Co.Ltd__08.08.2005.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sopheak_Nika_Investment_Agro-industry_Plants_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sopheak_Nika_Investment__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sopheak_Nika_Investment_Agro_Industrial_Plants_Co.Ltd__08.08.2005.pdf;</ul>","2015-10-05 00:00:00","English","1"
"35","elc_gdc_41","Sophorn Theary Peanich Co. Ltd.","Downsized","Cambodian","252 St. 156, Sangkat Tuek L'ak 2, Khan Tuol Kouk, Phnom Penh, Cambodia","Agro-industry","Rubber;Other crops","70","5042","MAFF","MAFF","Sam Kimlin","Cambodian","2006-09-29","Not found","Siem Reap","Chi Kreng","Not found","Not found","Not found","<ul><li>Letter 009 dated 05 November 2006 by Company requesting for 10,000 hectares of land concession located in Chi Kreng District, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Letter No. 4596 KSK dated 24 August 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request land concession 10,000 hectares located in Chi Kreng District, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li> Minute dated 07 July 2006 on study and evaluation on 10,000 hectares of land concession located in Chi Kreng District, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Report dated 04 August 2006 on the result of study and evaluation on 10,000 hectares of land concession located in Chi Kreng District, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Letter No. 1358 SCN dated 25 August 2006 by Council Minister on the principle approval for 5,042 hectares of land concession located in Chi Kreng District, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Letter No. 4672 KSK dated 28 August 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 5,042 hectares of land concession.</li> <li>Letter No. 107 SBT dated 31 August 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 29 September 2006 with Ministry of Agriculture, Forestry, and Fisheries</li></ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sophorn_Theary_Peanich_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sophorn_Theary_Peanich__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sophorn_Theary_Peanich_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sophorn_Theary_Peanich__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"132","elc_gdc_198","Sovann Reachsey Co. Ltd.","Downsized","Not found","Khum 2 Thnou, Srok Snuol, Kratie province","Agro-industry","Rubber;Other crops","0","6525","Not found","Not found","Nguyen Duc Minh","Not found","Not found","40186","Kratie","Snuol","Not found","Not found","Snuol Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sovann_Reachsey_Co_Ltd_Amendment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_05__08.01.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sovann_Reachsey_Co_Ltd_Amendment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_05__08.01.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"113","elc_gdc_174","Suon Mean Sambath","Downsized","Not found","Not found","Agro-industry","Not found","0","4095","Not found","Not found","Not found","Not found","Not found","40687","Battambang","Sampov Lun;Phnom Proek","Not found","Not found","Roniem Daun Sam Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_160__27.09.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_94__24.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_63__06.04.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_160__27.09.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_94__24.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_63__06.04.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"47","elc_gdc_66","Ta Bien Kampong Thom Rubber Development","Downsized","Vietnamese","National Road 6A, Damrei Choan Khla Commune, Stung Saen District, Kampong Thom Province, Cambodia","Agro-industry; Processing factory","Rubber;Processing","70","8100","MAFF","MAFF","Duong Quoc Viet","Vietnamese","2007-07-18","Not found","Kampong Thom","Santuk","Kraya","Not found","Not found","<ul><li>Letter No. 1884 KSK dated 19 April 2007 by Ministry of Agriculture, Forestry and Fisheries, on the request 10,000 hectares of land concession located in Kraya Commune, Santuk District, Kampong Thom Province for investment in Rubber plantation and construction processing factory.</li> <li>Minute dated 11 January 2007 on study and evaluation on 10,000 hectares of land concession located in Kraya Commune, Santuk District, Kampong Thom Province</li> <li>Letter No. 501 SCN dated 11 April 2007 by Council Minister on the principle approval for 8,100 hectares of land concession.</li> <li>Letter No. 38 SBT dated 25 April 2007 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry and Forestry to sign the contract with company.</li> <li>Paid deposit for contract guarantee.</li> <li>Signed the contract on 18 July 2007 with Ministry of Agriculture, Forestry and Fisheries</li> <li>Minute dated 13 May 2007 on study, identification of boundary and concerned area of land concession 8,100 hectares for investment in Rubber plantation and construction processing factory located in Kraya Commune, Santuk District, Kampong Thom Province.</li> <li>Report on study, identification of boundary and concerned area of land concession 8,100 hectares for investment in Rubber plantation and construction processing factory located in Kraya Commune, Santuk District, Kampong Thom Province.</li></ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ta_Bien_Kampong_Thom_Rubber_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ta_Bien_Kampong_Thom_Rubber__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ta_Bien_Kampong_Thom_Rubber_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Ta_Bien_Kampong_Thom_Rubber__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"27","elc_gdc_32","The Green Rich Co. Ltd.","Downsized","Chinese","29E3 St. 19, Sangkat Chey Chumneah, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Palm oil;Fruit trees;Acacia","70","60200","MAFF","MAFF","Shen Shang Pang","Chinese","1998-11-25","Not found","Koh Kong","Not found","Not found","Not found","Not found","<ul><li>Letter No. 3281 KSK.PPK dated 20 August 1998, Ministry of Agriculture, Forestry and Fisheries, on provisional permission in investment of Oil palms, fruit trees and acacia.</li> <li>Letter No. 984 SCN dated 08 September 1998, Council of Minister, on provisional permission for company to invest on Agro-industry plantation in sparse forest of protected area Koh Kong Province, on the area of 60,200 hectares.</li> <li>Letter No. 32 SBT dated 16 September 1998, Royal Government of Cambodia, on delegating right to Minister of Agriculture, Forestry and Fisheries for signing contract with the company.</li> <li>Signed contract with Ministry of Agriculture, Forestry and Fisheries on 25 November 1998.</li></ul>
","6 years: <ul ><li>year 1 : 10,000 hectares</li> <li>year 2 : 10,000 hectares</li> <li>year 3 : 10,000 hectares</li> <li>year 4 : 10,000 hectares</li> <li>year 5 : 10,000 hectares</li> <li>year 6 : 10,000 hectares</li></ul>
","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/The_Green_Rich__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/The_Green_Rich__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
